"Season","Date","Rot","VH","Team","1st","2nd","3rd","4th","Final","Open","Close","ML","2H","dateID","teamID"
201112,507,712,"H","Utah",19,23,16,23,23,198.5,199.5,305,98,"0507",29
201112,507,713,"V","Memphis",26,19,19,23,23,182.5,183.5,105,1,"0507",15
201112,507,714,"H","LAClippers",32,19,18,18,18,2,2,-125,92.5,"0507",13
201112,508,715,"V","Orlando",19,28,24,16,16,179,179,550,89,"0508",22
201112,508,716,"H","Indiana",28,22,19,36,36,10,10,-750,6,"0508",12
201112,508,717,"V","Boston",21,19,24,22,22,174,175.5,110,87,"0508",2
201112,508,718,"H","Atlanta",15,25,26,21,21,1.5,1.5,-130,1,"0508",1
201112,508,719,"V","Philadelphia",16,10,22,21,21,171.5,173,175,0.5,"0508",23
201112,508,720,"H","Chicago",17,18,22,20,20,4.5,5,-210,84.5,"0508",5
201112,508,721,"V","Denver",26,23,27,26,26,199.5,196,260,97.5,"0508",8
201112,508,722,"H","LALakers",23,20,22,34,34,6,6,-320,7,"0508",14
201112,509,723,"V","NewYork",24,20,23,27,27,183.5,183,1125,92,"0509",20
201112,509,724,"H","Miami",28,27,26,25,25,11,12,-1650,3.5,"0509",16
201112,509,727,"V","LAClippers",22,20,23,15,15,183.5,183,250,1.5,"0509",13
201112,509,728,"H","Memphis",36,21,20,15,15,6,6.5,-300,91,"0509",15
201112,510,729,"V","Chicago",22,18,23,15,15,170,170,145,84.5,"0510",5
201112,510,730,"H","Philadelphia",24,24,15,16,16,3.5,3.5,-165,,"0510",23
201112,510,731,"V","Atlanta",23,18,22,17,17,175,173.5,305,85.5,"0510",1
201112,510,732,"H","Boston",20,27,20,16,16,6,6.5,-370,2,"0510",2
201112,510,735,"V","LALakers",20,25,23,28,28,199,196,130,2.5,"0510",14
201112,510,736,"H","Denver",30,24,36,23,23,1.5,2.5,-150,98,"0510",8
201112,511,743,"V","Memphis",25,17,24,24,24,,2.5,-140,0.5,"0511",15
201112,511,744,"H","LAClippers",16,22,28,22,22,180.5,178.5,120,88,"0511",13
201112,512,747,"V","Denver",24,18,26,19,19,170.5,171.5,230,86,"0512",8
201112,512,748,"H","LALakers",25,23,21,27,27,6,5.5,-270,6,"0512",14
201112,512,503,"V","Philadelphia",28,19,24,20,20,198.5,193.5,245,97,"0512",23
201112,512,504,"H","Boston",18,24,25,25,25,6,5.5,-290,1.5,"0512",2
201112,513,759,"V","LAClippers",16,23,16,27,27,189.5,187,400,93.5,"0513",13
201112,513,760,"H","Memphis",13,25,18,16,16,8.5,8.5,-500,8,"0513",15
201112,513,501,"V","Indiana",23,25,22,16,16,178.5,177,320,88.5,"0513",12
201112,513,502,"H","Miami",20,22,28,25,25,7,7.5,-400,5.5,"0513",16
201112,514,507,"V","LALakers",23,21,24,22,22,193,193,315,96.5,"0514",14
201112,514,508,"H","OklahomaCity",30,29,39,21,21,6,8,-390,,"0514",21
201112,514,509,"V","Philadelphia",21,15,21,25,25,174,175,175,87,"0514",23
201112,514,510,"H","Boston",25,13,11,32,32,5,4.5,-210,2.5,"0514",2
201112,515,505,"V","LAClippers",29,20,23,20,20,191.5,192.5,704,97,"0515",13
201112,515,506,"H","SanAntonio",29,28,30,21,21,11,11.5,-900,4,"0515",27
201112,515,511,"V","Indiana",17,16,28,17,17,185.5,187,260,92,"0515",12
201112,515,512,"H","Miami",21,17,14,23,23,7.5,6.5,-320,2.5,"0515",16
201112,516,513,"V","Boston",28,32,29,18,18,172.5,171.5,110,87,"0516",2
201112,516,514,"H","Philadelphia",33,16,17,25,25,2.5,2,-130,4.5,"0516",23
201112,516,515,"V","LALakers",22,23,18,12,12,195.5,196,330,97.5,"0516",14
201112,516,516,"H","OklahomaCity",21,27,12,17,17,7.5,8,-420,4,"0516",21
201112,517,517,"V","Miami",26,17,12,20,20,182,2.5,-140,2,"0517",16
201112,517,518,"H","Indiana",17,26,26,25,25,1,180.5,120,89.5,"0517",12
201112,517,519,"V","LAClippers",21,21,25,21,21,194,195,600,96,"0517",13
201112,517,520,"H","SanAntonio",29,17,32,27,27,11.5,10.5,-800,5,"0517",27
201112,518,521,"V","Boston",24,22,17,20,20,172.5,174,110,86.5,"0518",2
201112,518,522,"H","Philadelphia",12,19,28,33,33,2,2,-130,4,"0518",23
201112,518,523,"V","OklahomaCity",15,32,23,26,26,194,189,130,95.5,"0518",21
201112,518,524,"H","LALakers",23,27,19,30,30,2.5,3,-150,0.5,"0518",14
201112,519,525,"V","SanAntonio",11,32,26,27,27,5,5,-220,6,"0519",27
201112,519,526,"H","LAClippers",33,20,8,25,25,193,192.5,180,98,"0519",13
201112,519,527,"V","OklahomaCity",24,22,25,32,32,191,2,-135,4,"0519",21
201112,519,528,"H","LALakers",29,27,24,20,20,2.5,189,115,94,"0519",14
201112,520,529,"V","Miami",18,28,30,25,25,179,2,-130,3.5,"0520",16
201112,520,530,"H","Indiana",25,29,16,23,23,1,179.5,110,91.5,"0520",12
201112,520,531,"V","SanAntonio",26,25,23,28,28,5,7.5,-350,4,"0520",27
201112,520,532,"H","LAClippers",21,26,28,24,24,194,193,290,96,"0520",13
201112,521,533,"V","Philadelphia",27,23,16,19,19,174,173,210,87,"0521",23
201112,521,534,"H","Boston",23,24,28,26,26,5.5,5.5,-250,5,"0521",2
201112,521,535,"V","LALakers",21,30,26,13,13,191.5,191,290,96,"0521",14
201112,521,536,"H","OklahomaCity",26,28,29,23,23,7.5,7.5,-350,4,"0521",21
201112,522,537,"V","Indiana",20,20,17,26,26,180.5,180,290,90.5,"0522",12
201112,522,538,"H","Miami",26,23,27,39,39,6.5,7,-370,1.5,"0522",16
201112,523,541,"V","Boston",19,17,20,19,19,174,175.5,100,86.5,"0523",2
201112,523,542,"H","Philadelphia",22,11,27,22,22,1.5,,-120,1,"0523",23
201112,524,545,"V","Miami",21,30,28,26,26,3,2.5,-140,3.5,"0524",16
201112,524,546,"H","Indiana",28,25,16,24,24,182,181,120,91,"0524",12
201112,526,549,"V","Philadelphia",20,13,19,23,23,171.5,171,260,85,"0526",23
201112,526,550,"H","Boston",20,21,14,30,30,5.5,5.5,-310,0.5,"0526",2
201112,527,701,"V","OklahomaCity",18,29,24,27,27,201,204,200,102.5,"0527",21
201112,527,702,"H","SanAntonio",24,22,16,39,39,5,5.5,-240,4,"0527",27
201112,528,703,"V","Boston",11,35,15,18,18,177.5,179,380,89,"0528",2
201112,528,704,"H","Miami",21,25,26,21,21,7.5,8.5,-480,5,"0528",16
201112,529,705,"V","OklahomaCity",22,22,32,35,35,202,203,170,1.5,"0529",21
201112,529,706,"H","SanAntonio",28,27,37,28,28,4.5,4.5,-200,102,"0529",27
201112,530,707,"V","Boston",24,29,22,24,24,177.5,178.5,325,90,"0530",2
201112,530,708,"H","Miami",18,28,35,18,18,7.5,7.5,-410,8.5,"0530",16
201112,531,709,"V","SanAntonio",24,17,19,22,22,206.5,206.5,165,3,"0531",27
201112,531,710,"H","OklahomaCity",22,32,24,24,24,3,4.5,-190,103.5,"0531",21
201112,601,711,"V","Miami",28,14,21,28,28,179,178,120,4,"0601",16
201112,601,712,"H","Boston",30,25,30,16,16,1.5,2.5,-140,89,"0601",2
201112,602,713,"V","SanAntonio",26,17,28,32,32,202.5,202,160,2.5,"0602",27
201112,602,714,"H","OklahomaCity",26,29,20,34,34,4,3.5,-180,102,"0602",21
201112,603,715,"V","Miami",23,24,21,21,21,182,2,-130,5.5,"0603",16
201112,603,716,"H","Boston",34,27,12,16,16,1.5,180,110,91.5,"0603",2
201112,604,717,"V","OklahomaCity",26,26,29,27,27,203.5,201.5,175,102,"0604",21
201112,604,718,"H","SanAntonio",21,23,28,31,31,4.5,5,-210,5.5,"0604",27
201112,605,719,"V","Boston",16,24,25,29,29,180,180,330,90.5,"0605",2
201112,605,720,"H","Miami",24,18,18,30,30,8,7.5,-420,5,"0605",16
201112,606,721,"V","SanAntonio",34,29,18,18,18,201.5,204,180,103.5,"0606",27
201112,606,722,"H","OklahomaCity",20,28,32,27,27,3.5,5,-220,8,"0606",21
201112,607,723,"V","Miami",26,29,19,24,24,1.5,2,-130,90.5,"0607",16
201112,607,724,"H","Boston",16,26,19,18,18,179.5,180.5,110,4,"0607",2
201112,609,727,"V","Boston",27,26,20,15,15,180,179,340,90.5,"0609",2
201112,609,728,"H","Miami",23,23,27,28,28,7.5,8,-440,9.5,"0609",16
201112,612,501,"V","Miami",29,25,19,21,21,192,195.5,190,98,"0612",16
201112,612,502,"H","OklahomaCity",22,25,27,31,31,4.5,5,-230,6,"0612",21
201112,614,503,"V","Miami",27,28,23,22,22,195,196,180,98.5,"0614",16
201112,614,504,"H","OklahomaCity",15,28,24,29,29,4.5,5,-220,7,"0614",21
201112,617,505,"V","OklahomaCity",20,26,21,18,18,195,193.5,165,97.5,"0617",21
201112,617,506,"H","Miami",26,21,22,22,22,5,4.5,-190,3,"0617",16
201112,619,507,"V","OklahomaCity",33,16,26,23,23,192,193,120,97,"0619",21
201112,619,508,"H","Miami",19,27,33,25,25,3.5,3,-140,3.5,"0619",16
201112,621,509,"V","OklahomaCity",26,23,22,35,35,193,194.5,140,97.5,"0621",21
201112,621,510,"H","Miami",31,28,36,26,26,3.5,3.5,-160,3,"0621",16
201213,1030,501,"V","Washington",24,15,23,22,22,191,190.5,210,0.5,"1030",30
201213,1030,502,"H","Cleveland",27,23,24,20,20,5.5,6,-250,94.5,"1030",6
201213,1030,503,"V","Boston",25,29,22,31,31,184,187.5,240,95,"1030",2
201213,1030,504,"H","Miami",31,31,31,27,27,8,6.5,-280,1,"1030",16
201213,1030,505,"V","Dallas",25,23,26,25,25,187,186.5,400,94,"1030",7
201213,1030,506,"H","LALakers",29,17,20,25,25,8.5,8.5,-500,7,"1030",14
201213,1031,701,"V","Indiana",27,21,15,27,27,3.5,1,-120,1.5,"1031",12
201213,1031,702,"H","Toronto",25,23,23,17,17,188.5,190,100,96,"1031",28
201213,1031,703,"V","Denver",22,16,14,23,23,201,2,-130,3,"1031",8
201213,1031,704,"H","Philadelphia",25,21,19,19,19,2,197.5,110,97,"1031",23
201213,1031,705,"V","Houston",27,28,17,33,33,188,194,115,97.5,"1031",11
201213,1031,706,"H","Detroit",22,36,23,15,15,3,2.5,-135,0.5,"1031",9
201213,1031,707,"V","SanAntonio",28,15,28,28,28,6,7,-305,6,"1031",27
201213,1031,708,"H","NewOrleans",31,19,21,24,24,189,186.5,255,93,"1031",19
201213,1031,709,"V","Sacramento",23,17,23,24,24,189,191,235,94,"1031",26
201213,1031,710,"H","Chicago",25,19,25,24,24,7.5,6.5,-275,2.5,"1031",5
201213,1031,711,"V","Dallas",26,37,13,18,18,190.5,194.5,330,98,"1031",7
201213,1031,712,"H","Utah",25,30,37,21,21,7,8,-400,6.5,"1031",29
201213,1031,713,"V","GoldenState",25,23,17,22,22,201.5,202,120,100.5,"1031",10
201213,1031,714,"H","Phoenix",21,21,25,18,18,3.5,2,-140,2.5,"1031",24
201213,1031,715,"V","Memphis",24,29,24,15,15,187.5,188,155,93.5,"1031",15
201213,1031,716,"H","LAClippers",26,23,24,28,28,4.5,4.5,-175,5,"1031",13
201213,1031,717,"V","LALakers",26,31,19,30,30,3.5,2,-135,2.5,"1031",14
201213,1031,718,"H","Portland",30,32,30,24,24,190.5,192,115,97.5,"1031",25
201213,1101,503,"V","OklahomaCity",24,16,26,18,18,201,204,110,0.5,"1101",21
201213,1101,504,"H","SanAntonio",21,24,21,20,20,3,2,-130,101,"1101",27
201213,1102,701,"V","Indiana",20,23,27,19,19,6.5,7,-300,3,"1102",12
201213,1102,702,"H","Charlotte",17,22,35,16,16,185,183,250,90.5,"1102",4
201213,1102,703,"V","Denver",18,19,31,21,21,5.5,6,-250,7.5,"1102",8
201213,1102,704,"H","Orlando",29,29,20,24,24,197,197,210,97.5,"1102",22
201213,1102,705,"V","Houston",28,25,28,28,28,199,203,180,100.5,"1102",11
201213,1102,706,"H","Atlanta",21,23,30,28,28,5.5,5,-220,5,"1102",1
201213,1102,707,"V","Milwaukee",25,21,30,23,23,193,196.5,270,96,"1102",17
201213,1102,708,"H","Boston",18,12,28,30,30,7.5,7,-330,8.5,"1102",2
201213,1102,709,"V","Chicago",32,28,23,32,32,2.5,3,-150,4.5,"1102",5
201213,1102,710,"H","Cleveland",16,19,21,30,30,184,184,130,90,"1102",6
201213,1102,711,"V","Utah",19,22,22,23,23,3.5,3.5,-165,2,"1102",29
201213,1102,712,"H","NewOrleans",19,21,27,21,21,189,191.5,145,96.5,"1102",19
201213,1102,713,"V","Sacramento",18,23,24,15,15,195.5,195.5,130,1,"1102",26
201213,1102,714,"H","Minnesota",28,22,20,22,22,3,3,-150,96.5,"1102",18
201213,1102,715,"V","Portland",21,21,24,26,26,201.5,204.5,350,100,"1102",25
201213,1102,716,"H","OklahomaCity",26,23,25,32,32,9.5,8.5,-450,3,"1102",21
201213,1102,717,"V","Miami",17,27,19,21,21,5.5,6,-260,7,"1102",16
201213,1102,718,"H","NewYork",33,22,26,23,23,194,198.5,220,98,"1102",20
201213,1102,719,"V","Detroit",28,18,17,26,26,194.5,195,170,97.5,"1102",9
201213,1102,720,"H","Phoenix",24,30,17,21,21,4,4.5,-200,,"1102",24
201213,1102,721,"V","Memphis",28,23,24,29,29,191.5,1.5,-108,97,"1102",15
201213,1102,722,"H","GoldenState",20,27,16,31,31,1,192,-102,0.5,"1102",10
201213,1102,723,"V","LAClippers",28,24,30,23,23,190,2,-130,96.5,"1102",13
201213,1102,724,"H","LALakers",23,24,20,28,28,5,191.5,110,1,"1102",14
201213,1103,501,"V","Boston",26,23,22,18,18,6,5.5,-240,1.5,"1103",2
201213,1103,502,"H","Washington",12,30,25,19,19,192.5,191,200,95.5,"1103",30
201213,1103,503,"V","Sacramento",24,18,24,25,25,192.5,189,285,93.5,"1103",26
201213,1103,504,"H","Indiana",18,38,18,17,17,8.5,7.5,-345,,"1103",12
201213,1103,505,"V","Denver",34,32,25,25,25,205,199.5,355,99,"1103",8
201213,1103,506,"H","Miami",35,29,23,32,32,9,8.5,-445,6.5,"1103",16
201213,1103,507,"V","Toronto",35,17,26,22,22,191,194,200,97.5,"1103",28
201213,1103,508,"H","Brooklyn",27,33,24,23,23,6,5.5,-235,0.5,"1103",3
201213,1103,509,"V","NewOrleans",21,25,20,23,23,184.5,181.5,455,88,"1103",19
201213,1103,510,"H","Chicago",18,26,16,22,22,9,9.5,-580,6.5,"1103",5
201213,1103,511,"V","Portland",17,20,27,17,17,201,206,195,102.5,"1103",25
201213,1103,512,"H","Houston",19,26,18,18,18,5,5.5,-230,0.5,"1103",11
201213,1103,513,"V","Charlotte",19,34,28,18,18,187,187,475,93.5,"1103",4
201213,1103,514,"H","Dallas",31,30,36,29,29,11,10,-625,3,"1103",7
201213,1103,515,"V","Utah",17,27,35,21,21,199,201.5,275,1,"1103",29
201213,1103,516,"H","SanAntonio",28,34,17,31,31,7,7.5,-335,99.5,"1103",27
201213,1103,517,"V","Cleveland",27,22,30,23,23,195.5,197.5,250,98,"1103",6
201213,1103,518,"H","Milwaukee",23,32,21,29,29,6,7,-300,2,"1103",17
201213,1103,519,"V","GoldenState",33,24,28,29,29,195,198,360,98,"1103",10
201213,1103,520,"H","LAClippers",24,29,26,31,31,8.5,8.5,-460,7.5,"1103",13
201213,1104,701,"V","Philadelphia",25,19,22,18,18,188,187.5,140,1.5,"1104",23
201213,1104,702,"H","NewYork",31,26,18,25,25,4.5,3.5,-160,93.5,"1104",20
201213,1104,703,"V","Minnesota",24,23,26,13,13,187,189,140,1,"1104",18
201213,1104,704,"H","Toronto",25,31,23,26,26,3.5,3.5,-160,95,"1104",28
201213,1104,705,"V","Phoenix",33,23,20,18,18,194.5,193.5,-110,97.5,"1104",24
201213,1104,706,"H","Orlando",26,20,40,29,29,1.5,,-110,2.5,"1104",22
201213,1104,707,"V","Atlanta",30,17,28,29,29,199,199,425,97.5,"1104",1
201213,1104,708,"H","OklahomaCity",22,29,23,21,21,10.5,9.5,-550,4.5,"1104",21
201213,1104,709,"V","Detroit",13,21,21,24,24,192,190,300,3,"1104",9
201213,1104,710,"H","LALakers",34,28,24,22,22,8.5,8,-360,93.5,"1104",14
201213,1105,501,"V","NewYork",25,31,33,21,21,185.5,184,120,91.5,"1105",20
201213,1105,502,"H","Philadelphia",21,27,20,20,20,4.5,2.5,-140,3,"1105",23
201213,1105,503,"V","Phoenix",25,28,21,25,25,198,202.5,1100,101,"1105",24
201213,1105,504,"H","Miami",34,31,33,26,26,12.5,13,-1700,3.5,"1105",16
201213,1105,505,"V","Minnesota",27,20,28,32,32,193,194.5,290,0.5,"1105",18
201213,1105,506,"H","Brooklyn",31,31,24,10,10,8,7.5,-350,97.5,"1105",3
201213,1105,507,"V","Utah",25,25,18,26,26,196,195.5,175,99,"1105",29
201213,1105,508,"H","Memphis",18,29,27,29,29,5,5,-210,5,"1105",15
201213,1105,509,"V","Portland",27,28,24,12,12,195,198,155,99,"1105",25
201213,1105,510,"H","Dallas",31,26,26,31,31,5,4,-175,2,"1105",7
201213,1105,511,"V","Indiana",18,20,22,19,19,197,194,335,94.5,"1105",12
201213,1105,512,"H","SanAntonio",26,21,26,28,28,7,8.5,-410,1.5,"1105",27
201213,1105,513,"V","GoldenState",22,22,20,28,28,199.5,198,105,1.5,"1105",10
201213,1105,514,"H","Sacramento",21,31,23,19,19,2,2,-125,97,"1105",26
201213,1105,515,"V","Cleveland",31,26,27,24,24,195,199.5,500,100.5,"1105",6
201213,1105,516,"H","LAClippers",28,22,28,23,23,10.5,10,-700,9.5,"1105",13
201213,1106,701,"V","Orlando",24,24,22,23,23,186,186,415,93.5,"1106",22
201213,1106,702,"H","Chicago",23,22,23,31,31,9.5,9,-520,7,"1106",5
201213,1106,703,"V","Toronto",17,21,25,25,25,199,197.5,400,97,"1106",28
201213,1106,704,"H","OklahomaCity",30,27,28,23,23,10,9,-505,,"1106",21
201213,1106,705,"V","Detroit",21,30,25,21,21,198,199.5,495,100,"1106",9
201213,1106,706,"H","Denver",24,34,27,24,24,10,10,-670,4,"1106",8
201213,1107,501,"V","Phoenix",31,29,25,32,32,3,2.5,-150,97,"1107",24
201213,1107,502,"H","Charlotte",22,24,35,29,29,191,194,130,2.5,"1107",4
201213,1107,503,"V","Washington",16,26,16,30,30,188,186.5,455,93,"1107",30
201213,1107,504,"H","Boston",21,16,29,22,22,10.5,9.5,-610,8.5,"1107",2
201213,1107,505,"V","Brooklyn",22,19,15,17,17,207.5,208,475,101.5,"1107",3
201213,1107,506,"H","Miami",26,24,29,24,24,10.5,10.5,-650,3,"1107",16
201213,1107,507,"V","Indiana",25,25,27,9,9,189.5,191.5,155,96,"1107",12
201213,1107,508,"H","Atlanta",22,29,14,24,24,3,4,-175,2.5,"1107",1
201213,1107,509,"V","Orlando",12,22,21,20,20,194,193.5,210,95.5,"1107",22
201213,1107,510,"H","Minnesota",25,13,30,22,22,6,6,-250,2.5,"1107",18
201213,1107,511,"V","Philadelphia",16,20,21,20,20,1,1.5,-117,,"1107",23
201213,1107,512,"H","NewOrleans",19,18,10,15,15,182,179,106,88,"1107",19
201213,1107,513,"V","Denver",25,31,13,24,24,204.5,204,125,100.5,"1107",8
201213,1107,514,"H","Houston",18,23,23,23,23,2,2.5,-145,5.5,"1107",11
201213,1107,515,"V","Memphis",23,33,25,27,27,1,196.5,102,97,"1107",15
201213,1107,516,"H","Milwaukee",22,21,25,22,22,197.5,1,-113,4,"1107",17
201213,1107,517,"V","Toronto",24,26,24,30,30,198,197,250,97,"1107",28
201213,1107,518,"H","Dallas",36,25,21,27,27,6,7,-300,0.5,"1107",7
201213,1107,519,"V","LALakers",17,24,16,29,29,195,198,125,2.5,"1107",14
201213,1107,520,"H","Utah",25,26,14,30,30,3,3,-145,99,"1107",29
201213,1107,521,"V","Detroit",27,19,25,32,32,191.5,193,230,96.5,"1107",9
201213,1107,522,"H","Sacramento",26,29,24,26,26,5,7,-270,1,"1107",26
201213,1107,523,"V","Cleveland",21,30,23,22,22,202,201,200,101,"1107",6
201213,1107,524,"H","GoldenState",37,22,26,21,21,5,6,-240,0.5,"1107",10
201213,1107,525,"V","SanAntonio",16,25,21,22,22,1,1.5,-108,1.5,"1107",27
201213,1107,526,"H","LAClippers",22,25,35,24,24,199.5,204.5,-102,100.5,"1107",13
201213,1108,701,"V","OklahomaCity",24,24,18,31,31,1.5,2.5,-145,2,"1108",21
201213,1108,702,"H","Chicago",24,23,25,19,19,201.5,190,125,95.5,"1108",5
201213,1108,703,"V","LAClippers",29,31,17,26,26,1.5,201.5,100,99,"1108",13
201213,1108,704,"H","Portland",22,17,32,19,19,201,,-110,5,"1108",25
201213,1109,501,"V","Milwaukee",30,26,19,26,26,3,3.5,-160,96.5,"1109",17
201213,1109,502,"H","Washington",28,19,25,19,19,189.5,192.5,140,1,"1109",30
201213,1109,503,"V","Brooklyn",19,31,25,32,32,2.5,2.5,-155,95.5,"1109",3
201213,1109,504,"H","Orlando",17,19,15,17,17,196.5,195,135,5,"1109",22
201213,1109,505,"V","Philadelphia",23,34,26,23,23,179.5,180.5,190,91,"1109",23
201213,1109,506,"H","Boston",20,25,29,26,26,6,5.5,-230,6,"1109",2
201213,1109,507,"V","Dallas",23,34,21,16,16,197.5,198.5,220,100,"1109",7
201213,1109,508,"H","NewYork",25,30,29,20,20,6,6.5,-260,5.5,"1109",20
201213,1109,509,"V","Miami",25,17,30,23,23,5.5,4,-190,3,"1109",16
201213,1109,510,"H","Atlanta",25,21,25,18,18,202,197.5,165,96.5,"1109",1
201213,1109,511,"V","Houston",24,22,22,17,17,196.5,194,250,95.5,"1109",11
201213,1109,512,"H","Memphis",17,25,27,24,24,7,7,-300,6.5,"1109",15
201213,1109,513,"V","Charlotte",21,28,20,30,30,181,181,245,91,"1109",4
201213,1109,514,"H","NewOrleans",24,35,19,29,29,6.5,7.5,-290,1,"1109",19
201213,1109,515,"V","Detroit",19,23,27,25,25,198.5,197,625,97,"1109",9
201213,1109,516,"H","OklahomaCity",18,31,25,31,31,12,11.5,-850,5,"1109",21
201213,1109,517,"V","Indiana",19,24,21,30,30,182.5,183,110,91.5,"1109",12
201213,1109,518,"H","Minnesota",21,21,27,27,27,1.5,1.5,-130,1,"1109",18
201213,1109,519,"V","Cleveland",37,25,21,22,22,200.5,200.5,130,100,"1109",6
201213,1109,520,"H","Phoenix",16,33,27,31,31,4.5,3,-150,5,"1109",24
201213,1109,521,"V","SanAntonio",24,23,22,28,28,5.5,6,-240,1,"1109",27
201213,1109,522,"H","Sacramento",27,12,29,18,18,197,198.5,200,97.5,"1109",26
201213,1109,523,"V","Utah",27,11,19,27,27,200.5,203,200,101.5,"1109",29
201213,1109,524,"H","Denver",26,27,20,31,31,4.5,5.5,-240,1.5,"1109",8
201213,1109,525,"V","GoldenState",22,16,17,22,22,195.5,199,270,98.5,"1109",10
201213,1109,526,"H","LALakers",23,24,25,29,29,6.5,7.5,-330,1.5,"1109",14
201213,1110,701,"V","Philadelphia",20,32,17,24,24,184.5,186.5,120,91.5,"1110",23
201213,1110,702,"H","Toronto",26,7,29,21,21,2,2.5,-140,5.5,"1110",28
201213,1110,703,"V","Washington",22,27,23,13,13,183,186,300,93,"1110",30
201213,1110,704,"H","Indiana",23,26,21,19,19,9,8,-360,5.5,"1110",12
201213,1110,705,"V","Dallas",21,34,18,18,18,5,6.5,-260,98.5,"1110",7
201213,1110,706,"H","Charlotte",24,20,24,23,23,194.5,200,220,,"1110",4
201213,1110,707,"V","Minnesota",19,22,18,21,21,185,184,300,91.5,"1110",18
201213,1110,708,"H","Chicago",20,20,23,24,24,7.5,8,-360,5.5,"1110",5
201213,1110,709,"V","Detroit",15,26,16,25,25,195,194,260,96.5,"1110",9
201213,1110,710,"H","Houston",20,27,25,24,24,8,7,-310,2.5,"1110",11
201213,1110,711,"V","Boston",20,19,25,32,32,190,1,-115,0.5,"1110",2
201213,1110,712,"H","Milwaukee",22,20,26,24,24,1.5,193.5,-105,96.5,"1110",17
201213,1110,713,"V","Phoenix",19,24,18,20,20,201,203,340,101.5,"1110",24
201213,1110,714,"H","Utah",29,21,27,17,17,9,8.5,-425,2.5,"1110",29
201213,1110,715,"V","SanAntonio",26,17,30,39,39,5,2.5,-140,3.5,"1110",27
201213,1110,716,"H","Portland",26,26,27,30,30,198.5,197.5,120,97,"1110",25
201213,1110,717,"V","Denver",24,16,22,24,24,1,2,-135,1.5,"1110",8
201213,1110,718,"H","GoldenState",13,26,20,27,27,203,202.5,115,99.5,"1110",10
201213,1111,501,"V","Orlando",17,18,18,21,21,191,190.5,320,94.5,"1111",22
201213,1111,502,"H","Brooklyn",35,15,13,19,19,8,8.5,-400,0.5,"1111",3
201213,1111,503,"V","Atlanta",19,18,23,16,16,198,195.5,220,95.5,"1111",1
201213,1111,504,"H","LAClippers",18,21,26,24,24,5.5,6.5,-260,3.5,"1111",13
201213,1111,505,"V","Miami",21,20,25,20,20,2,1.5,-135,5.5,"1111",16
201213,1111,506,"H","Memphis",22,34,20,28,28,196,194.5,115,97.5,"1111",15
201213,1111,507,"V","Cleveland",21,25,27,18,18,203.5,202,450,99.5,"1111",6
201213,1111,508,"H","OklahomaCity",27,30,22,27,27,9.5,10,-600,2.5,"1111",21
201213,1111,509,"V","Sacramento",22,26,18,24,24,193.5,192.5,490,96.5,"1111",26
201213,1111,510,"H","LALakers",29,28,22,24,24,9.5,10.5,-680,4,"1111",14
201213,1112,701,"V","Utah",26,26,30,22,22,3,3,-150,3,"1112",29
201213,1112,702,"H","Toronto",28,29,30,17,17,193,192.5,130,97.5,"1112",28
201213,1112,703,"V","Milwaukee",34,28,21,22,22,188.5,191,150,96.5,"1112",17
201213,1112,704,"H","Philadelphia",26,24,33,13,13,3.5,4,-170,5,"1112",23
201213,1112,705,"V","OklahomaCity",25,20,17,30,30,6.5,7,-300,7.5,"1112",21
201213,1112,706,"H","Detroit",23,28,22,17,17,195.5,193,250,96,"1112",9
201213,1112,707,"V","Boston",33,25,24,19,19,184,185,125,93,"1112",2
201213,1112,708,"H","Chicago",27,19,24,25,25,3,3,-145,5,"1112",5
201213,1112,709,"V","Miami",25,31,26,31,31,5,5.5,-230,3,"1112",16
201213,1112,710,"H","Houston",19,33,33,25,25,195,194.5,190,97,"1112",11
201213,1112,711,"V","Minnesota",25,20,21,24,24,194.5,191,245,93,"1112",18
201213,1112,712,"H","Dallas",17,22,19,24,24,6.5,7,-290,6,"1112",7
201213,1112,713,"V","Denver",27,30,21,22,22,4.5,4.5,-200,2,"1112",8
201213,1112,714,"H","Phoenix",23,31,29,27,27,201,203,170,100.5,"1112",24
